CUS_ID,TRN_ID,VENDOR_ID,M_ENTITY,O_ENTITY,PROCESSING_DATE,SERVICE_DATE,TRANSACTION_DATE,ORDER_DATE,TRANSACTION_CODE,FEE_CURRENCY,BASE_CURRENCY,TARGET_CURRENCY,EXCHANGE_RATE,BASE_REVENUE,BASE_REVENUE_LOCAL,CALCULATION_FACTOR,CALCULATED_VALUE
1958,8043,B,B,3B,2025-09-08,2025-08-16,2025-02-07,2025-06-26,X,,ZAR,GBP,0.04344,5083.46,220.83,2,441.66
1959,8042,B,B,3B,2025-03-01,2025-06-19,2025-08-03,2025-03-24,X,,EUR,GBP,0.8276,173.53,143.61,3,430.83
1960,8041,B,B,3B,2025-07-11,2025-07-15,2025-06-11,2025-09-12,X,,USD,GBP,0.79289,5243.0,4157.12,3,12471.36
1961,8040,B,B,3B,2025-01-17,2025-05-23,2025-04-27,2025-07-28,Y,CAD,CAD,GBP,0.55222,134.0,74.0,4,296.0
1962,8039,B,B,3B,2025-06-28,2025-03-12,2025-09-21,2025-06-25,Y,EUR,EUR,GBP,0.8276,50.0,41.38,2,82.76
1963,8038,B,B,3B,2025-07-13,2025-02-21,2025-07-14,2025-07-13,X,,EUR,GBP,0.8276,215.31,178.19,5,890.95
1964,8037,B,B,3B,2025-04-23,2025-05-29,2025-02-26,2025-08-15,X,,USD,GBP,0.79289,44.85,35.56,2,71.12
1965,8036,B,B,3B,2025-08-12,2025-04-20,2025-08-06,2025-04-30,Y,INR,INR,GBP,0.00933,6205.0,57.89,2,115.78
1966,8035,A,A,ZZ,2025-08-05,2025-05-20,2025-07-23,2025-06-24,X,,USD,GBP,0.79289,218.0,172.85,2,345.7
1967,8034,B,B,3B,2025-06-18,2025-05-30,2025-03-24,2025-09-10,X,,EUR,GBP,0.8276,43.01,35.6,3,106.8
1968,8033,B,B,3B,2025-09-01,2025-03-08,2025-06-16,2025-01-19,X,,DKK,GBP,0.11094,1193.76,132.44,3,397.32
1969,8032,A,A,ZZ,2025-03-03,2025-04-01,2025-08-19,2025-06-25,X,,USD,GBP,0.79289,120.0,95.15,2,190.3
1970,8031,A,A,ZZ,2025-02-19,2025-04-05,2025-09-13,2025-05-02,X,,USD,GBP,0.79289,331.0,262.45,2,524.9
1971,8030,B,B,3B,2025-07-14,2025-01-23,2025-01-19,2025-02-01,X,,AZN,GBP,0.4664,169.15,78.89,3,236.67
1972,8029,B,B,3B,2025-07-07,2025-06-12,2025-01-12,2025-06-14,X,,USD,GBP,0.79289,437.01,346.5,2,693.0
1973,8028,B,B,4M,2025-04-08,2025-08-17,2025-09-08,2025-04-02,X,,EUR,GBP,0.8276,236.0,195.31,2,390.62
1974,8027,B,B,3B,2025-03-27,2025-01-04,2025-06-29,2025-06-08,X,,EUR,GBP,0.8276,645.21,533.98,5,2669.9
1975,8026,B,B,3B,2025-07-16,2025-03-05,2025-04-11,2025-07-19,X,,EUR,GBP,0.8276,131.85,109.12,5,545.6
1976,8025,B,B,3B,2025-07-19,2025-04-16,2025-01-18,2025-05-21,Y,USD,USD,GBP,0.79289,147.0,116.55,2,233.1
1977,8024,B,B,3B,2025-02-01,2025-06-18,2025-09-26,2025-01-05,X,,USD,GBP,0.79289,468.0,371.07,2,742.14
1978,8023,B,B,3B,2025-07-03,2025-05-03,2025-07-23,2025-04-14,X,,USD,GBP,0.79289,1195.59,947.97,2,1895.94
1979,8022,B,B,3B,2025-08-31,2025-04-06,2025-02-10,2025-07-09,X,,INR,GBP,0.00933,51186.06,477.57,3,1432.71
1980,8021,A,A,ZZ,2025-05-23,2025-03-02,2025-02-01,2025-05-25,X,,USD,GBP,0.79289,203.0,160.96,5,804.8
1981,8020,A,A,ZZ,2025-06-21,2025-04-28,2025-08-14,2025-03-02,X,,USD,GBP,0.79289,100.0,79.29,2,158.58
1982,8019,B,B,3B,2025-07-31,2025-07-28,2025-06-12,2025-07-29,X,,CHF,GBP,0.88543,240.1,212.59,2,425.18
1983,8018,B,B,3B,2025-01-30,2025-09-21,2025-08-16,2025-03-11,X,,CAD,GBP,0.55222,884.11,488.22,4,1952.88
1984,8017,I,I,4M,2025-07-08,2025-01-01,2025-01-07,2025-03-23,Y,CHF,EUR,EUR,1.06988,20.61,22.05,1,22.05
1985,8016,B,B,GK,2025-06-24,2025-06-17,2025-02-14,2025-09-04,X,,USD,GBP,0.79289,145.87,115.66,2,231.32
1986,8015,B,B,3B,2025-06-09,2025-08-22,2025-05-08,2025-02-19,X,,EUR,GBP,0.8276,146.41,121.17,2,242.34
1987,8014,B,B,3B,2025-08-23,2025-07-05,2025-08-28,2025-02-25,X,,SEK,GBP,0.07201,3402.09,244.98,2,489.96
1988,8013,B,B,3B,2025-04-23,2025-04-02,2025-04-22,2025-08-27,X,,EUR,GBP,0.8276,405.5,335.59,2,671.18
1989,8012,B,B,ZZ,2025-02-21,2025-09-05,2025-07-21,2025-03-02,X,,USD,GBP,0.79289,221.67,175.76,2,351.52
1990,8011,B,B,3B,2025-03-19,2025-07-17,2025-05-17,2025-03-16,X,,EUR,GBP,0.8276,267.45,221.34,2,442.68
1991,8010,B,B,3B,2025-04-21,2025-07-05,2025-04-15,2025-09-25,X,,EUR,GBP,0.8276,427.45,353.76,2,707.52
1992,8009,A,A,3B,2025-07-28,2025-06-16,2025-08-04,2025-05-06,X,,USD,GBP,0.79289,149.0,118.14,2,236.28
1993,8008,B,B,3B,2025-07-09,2025-03-29,2025-04-14,2025-07-28,Y,EUR,EUR,GBP,0.8276,22.0,18.21,2,36.42
1994,8007,B,B,3B,2025-05-17,2025-01-20,2025-06-08,2025-07-14,Y,EUR,EUR,GBP,0.8276,50.0,41.38,2,82.76
1995,8006,B,B,3B,2025-02-16,2025-02-03,2025-07-16,2025-06-23,X,,EUR,GBP,0.8276,86.86,71.89,2,143.78
1996,8005,B,B,3B,2025-06-25,2025-07-20,2025-07-23,2025-02-17,X,,AED,GBP,0.21584,1520.0,328.08,3,984.24
1997,8004,A,A,ZZ,2025-02-05,2025-05-29,2025-08-29,2025-04-17,X,,USD,GBP,0.79289,144.0,114.18,4,456.72
1998,8003,B,B,3B,2025-08-11,2025-01-15,2025-08-03,2025-06-09,X,,EUR,GBP,0.8276,109.63,90.73,5,453.65
1999,8002,B,B,ZZ,2025-07-07,2025-07-18,2025-02-20,2025-08-21,X,,USD,GBP,0.79289,3290.02,2608.62,5,13043.1
2000,8001,B,B,3B,2025-01-17,2025-03-10,2025-09-12,2025-02-05,Y,USD,USD,GBP,0.79289,122.0,96.73,3,290.19
2001,8000,B,B,3B,2025-04-22,2025-09-14,2025-02-16,2025-03-26,X,,DKK,GBP,0.11094,4052.0,449.53,2,899.06
2002,7999,B,B,3B,2025-07-31,2025-05-06,2025-09-16,2025-01-08,X,,USD,GBP,0.79289,156.73,124.27,3,372.81
2003,7998,A,A,ZZ,2025-08-24,2025-04-15,2025-07-10,2025-07-09,X,,USD,GBP,0.79289,389.0,308.43,2,616.86
2004,7997,B,B,3B,2025-01-10,2025-05-27,2025-04-29,2025-07-05,X,,EUR,GBP,0.8276,46.12,38.17,3,114.51
2005,7996,B,B,3B,2025-02-10,2025-01-15,2025-08-27,2025-07-18,X,,EUR,GBP,0.8276,290.0,240.0,4,960.0
2006,7995,I,I,3B,2025-04-09,2025-01-22,2025-04-17,2025-05-08,X,,GBP,EUR,1.20833,79.0,95.46,2,190.92
2007,7994,B,B,3B,2025-04-07,2025-05-22,2025-06-29,2025-05-09,X,,EUR,GBP,0.8276,165.7,137.13,2,274.26
2008,7993,B,B,3B,2025-03-24,2025-05-20,2025-01-01,2025-03-15,X,,USD,GBP,0.79289,342.6,271.64,5,1358.2
2009,7992,B,B,7R,2025-07-13,2025-04-29,2025-04-14,2025-02-20,X,,LKR,GBP,0.00268,192981.75,517.19,2,1034.38
2010,7991,B,B,3B,2025-07-14,2025-03-24,2025-03-14,2025-04-01,X,,EUR,GBP,0.8276,131.05,108.46,4,433.84
2011,7990,B,B,ZZ,2025-01-12,2025-01-13,2025-03-18,2025-02-18,X,,USD,GBP,0.79289,1699.41,1347.45,2,2694.9
2012,7989,B,B,3B,2025-05-23,2025-06-22,2025-02-13,2025-09-25,X,,USD,GBP,0.79289,46.78,37.09,2,74.18
2013,7988,B,B,3B,2025-07-06,2025-05-09,2025-03-30,2025-02-10,X,,EUR,GBP,0.8276,151.78,125.61,3,376.83
2014,7987,B,B,3B,2025-06-07,2025-05-03,2025-05-21,2025-06-24,X,,USD,GBP,0.79289,849.59,673.63,4,2694.52
2015,7986,B,B,3B,2025-05-19,2025-08-16,2025-05-13,2025-04-02,X,,EUR,GBP,0.8276,1431.76,1184.92,2,2369.84
2016,7985,B,B,3B,2025-08-09,2025-06-30,2025-02-01,2025-07-07,X,,ZAR,GBP,0.04344,4445.0,193.09,2,386.18
2017,7984,B,B,0S,2025-03-24,2025-05-01,2025-04-10,2025-04-20,X,,USD,GBP,0.79289,208.87,165.61,2,331.22
2018,7983,B,B,GK,2025-08-30,2025-08-20,2025-01-21,2025-05-03,X,,EUR,GBP,0.8276,167.0,138.21,4,552.84
2019,7982,B,B,3B,2025-05-16,2025-05-06,2025-03-24,2025-04-26,X,,USD,GBP,0.79289,354.38,280.98,2,561.96
2020,7981,B,B,3B,2025-03-25,2025-09-10,2025-03-16,2025-09-16,X,,SAR,GBP,0.21144,12731.61,2691.97,5,13459.85
2021,7980,B,B,3B,2025-03-30,2025-07-28,2025-02-11,2025-06-12,X,,EUR,GBP,0.8276,487.31,403.3,4,1613.2
2022,7979,A,A,ZZ,2025-09-25,2025-03-18,2025-08-20,2025-03-21,X,,USD,GBP,0.79289,210.0,166.51,2,333.02
2023,7978,B,B,3B,2025-06-05,2025-01-28,2025-09-11,2025-04-16,Y,EUR,EUR,GBP,0.8276,22.8,18.87,3,56.61
2024,7977,B,B,3B,2025-07-03,2025-08-20,2025-05-21,2025-09-25,X,,PLN,GBP,0.19407,509.15,98.81,3,296.43
2025,7976,B,B,3B,2025-01-22,2025-06-08,2025-05-17,2025-06-01,X,,HKD,GBP,0.10201,2920.01,297.87,2,595.74
2026,7975,B,B,3B,2025-08-30,2025-07-16,2025-01-30,2025-01-16,X,,EUR,GBP,0.8276,280.5,232.14,4,928.56
2027,7974,B,B,3B,2025-09-19,2025-04-24,2025-05-23,2025-09-22,Y,USD,USD,GBP,0.79289,120.0,95.15,2,190.3
2028,7973,B,B,3B,2025-05-22,2025-08-05,2025-01-30,2025-02-27,X,,USD,GBP,0.79289,478.91,379.72,2,759.44
2029,7972,A,A,ZZ,2025-06-20,2025-05-14,2025-07-02,2025-08-30,X,,USD,GBP,0.79289,231.0,183.16,5,915.8
2030,7971,B,B,3B,2025-03-17,2025-08-24,2025-01-10,2025-08-21,X,,INR,GBP,0.00933,90300.14,842.5,3,2527.5
2031,7970,B,B,ZZ,2025-07-08,2025-02-12,2025-06-20,2025-03-29,X,,USD,GBP,0.79289,133.9,106.17,2,212.34
2032,7969,B,B,3B,2025-02-12,2025-05-23,2025-03-20,2025-04-27,X,,EUR,GBP,0.8276,272.8,225.77,4,903.08
2033,7968,B,B,3B,2025-07-16,2025-03-01,2025-04-24,2025-01-23,X,,USD,GBP,0.79289,292.9,232.24,2,464.48
2034,7967,B,B,3B,2025-03-17,2025-02-19,2025-01-21,2025-06-08,X,,USD,GBP,0.79289,51.27,40.65,2,81.3
2035,7966,B,B,3B,2025-03-12,2025-09-27,2025-03-04,2025-02-21,X,,EUR,GBP,0.8276,734.27,607.68,5,3038.4
2036,7965,A,A,3B,2025-08-26,2025-05-18,2025-01-18,2025-09-23,X,,USD,GBP,0.79289,10776.0,8544.18,2,17088.36
2037,7964,B,B,3B,2025-07-19,2025-01-10,2025-05-10,2025-03-25,Y,CAD,CAD,GBP,0.55222,170.0,93.88,2,187.76
2038,7963,A,A,ZZ,2025-03-09,2025-01-26,2025-04-01,2025-08-15,X,,USD,GBP,0.79289,29.0,22.99,5,114.95
2039,7962,B,B,3B,2025-09-02,2025-04-08,2025-03-31,2025-09-12,Y,USD,USD,GBP,0.79289,63.46,50.32,2,100.64
2040,7961,A,A,ZZ,2025-02-22,2025-07-16,2025-08-05,2025-06-06,X,,USD,GBP,0.79289,356.0,282.27,2,564.54
2041,7960,B,B,3B,2025-06-14,2025-01-27,2025-06-10,2025-08-02,X,,USD,GBP,0.79289,719.0,570.09,2,1140.18
2042,7959,B,B,3B,2025-01-23,2025-03-06,2025-07-31,2025-09-26,X,,USD,GBP,0.79289,199.44,158.13,2,316.26
2043,7958,B,B,3B,2025-08-29,2025-07-13,2025-09-07,2025-02-23,X,,USD,GBP,0.79289,2536.0,2010.77,5,10053.85
2044,7957,B,B,3B,2025-05-04,2025-04-19,2025-08-12,2025-08-26,Y,ZAR,ZAR,GBP,0.04344,1531.0,66.51,4,266.04
2045,7956,B,B,3B,2025-08-11,2025-02-08,2025-05-24,2025-05-30,Y,USD,GBP,GBP,0.79289,75.0,59.47,2,118.94
2046,7955,B,B,3B,2025-02-16,2025-05-16,2025-02-03,2025-04-03,Y,EUR,EUR,GBP,0.8276,29.0,24.0,3,72.0
2047,7954,B,B,3B,2025-07-27,2025-02-17,2025-08-02,2025-03-23,X,,CZK,GBP,0.03295,5159.62,170.01,5,850.05
2048,7953,B,B,3B,2025-02-04,2025-05-16,2025-04-15,2025-03-07,X,,EUR,GBP,0.8276,66.0,54.62,2,109.24
2049,7952,B,B,3B,2025-08-13,2025-01-26,2025-07-12,2025-05-12,X,,USD,GBP,0.79289,914.67,725.23,4,2900.92
2050,7951,B,B,3B,2025-06-08,2025-09-08,2025-09-23,2025-03-23,Y,EUR,EUR,GBP,0.8276,42.0,34.76,3,104.28
2051,7950,B,B,3B,2025-04-01,2025-06-29,2025-09-19,2025-07-06,X,,EUR,GBP,0.8276,86.43,71.53,4,286.12
2052,7949,B,B,3B,2025-08-20,2025-02-28,2025-05-17,2025-01-07,X,,INR,GBP,0.00933,24911.29,232.42,2,464.84
2053,7948,A,A,ZZ,2025-06-04,2025-03-02,2025-01-23,2025-06-02,X,,USD,GBP,0.79289,240.0,190.29,3,570.87
2054,7947,B,B,3B,2025-09-17,2025-08-26,2025-05-17,2025-02-20,X,,USD,GBP,0.79289,1756.4,1392.63,2,2785.26
2055,7946,B,B,3B,2025-06-19,2025-01-20,2025-04-14,2025-07-04,Y,EUR,EUR,GBP,0.8276,47.0,38.9,2,77.8
2056,7945,B,B,ZZ,2025-05-22,2025-07-13,2025-09-09,2025-04-18,X,,USD,GBP,0.79289,205.0,162.54,2,325.08
2057,7944,A,A,ZZ,2025-02-22,2025-09-13,2025-03-20,2025-07-14,X,,USD,GBP,0.79289,1143.0,906.27,5,4531.35
2058,7943,A,A,ZZ,2025-02-10,2025-01-05,2025-03-30,2025-05-30,X,,USD,GBP,0.79289,46.0,36.47,5,182.35
2059,7942,B,B,3B,2025-08-09,2025-09-18,2025-08-23,2025-08-10,X,,ZAR,GBP,0.04344,20415.38,886.84,2,1773.68
2060,7941,B,B,3B,2025-08-28,2025-01-28,2025-05-27,2025-06-02,X,,TRY,GBP,0.02261,2036.24,46.04,2,92.08
2061,7940,B,B,3B,2025-03-05,2025-08-18,2025-08-30,2025-03-23,X,,EUR,GBP,0.8276,4.25,3.52,2,7.04
2062,7939,I,I,KA,2025-03-07,2025-03-18,2025-08-06,2025-05-27,X,,CHF,EUR,1.06988,60.0,64.19,1,64.19
2063,7938,B,B,3B,2025-05-14,2025-01-14,2025-04-21,2025-07-06,X,,USD,GBP,0.79289,614.27,487.05,3,1461.15
2064,7937,B,B,3B,2025-09-09,2025-03-24,2025-06-21,2025-08-17,Y,SAR,SAR,GBP,0.21144,380.0,80.35,2,160.7
2065,7936,B,B,ZZ,2025-08-25,2025-03-28,2025-07-02,2025-02-28,X,,USD,GBP,0.79289,1413.73,1120.93,4,4483.72
2066,7935,I,I,4M,2025-07-31,2025-03-25,2025-06-11,2025-03-01,Y,GBP,EUR,EUR,1.20833,34.19,41.31,2,82.62
2067,7934,B,B,3B,2025-09-12,2025-02-04,2025-03-21,2025-03-10,X,,EUR,GBP,0.8276,426.47,352.95,5,1764.75
2068,7933,B,B,3B,2025-05-06,2025-02-11,2025-08-05,2025-09-16,X,,AED,GBP,0.21584,179.88,38.83,2,77.66
2069,7932,A,A,ZZ,2025-02-08,2025-06-08,2025-01-29,2025-06-06,X,,USD,GBP,0.79289,149.0,118.14,5,590.7
2070,7931,B,B,ZZ,2025-03-01,2025-08-01,2025-08-08,2025-05-24,X,,USD,GBP,0.79289,420.0,333.01,2,666.02
2071,7930,B,B,3B,2025-05-22,2025-01-17,2025-04-19,2025-06-29,X,,USD,GBP,0.79289,724.02,574.07,2,1148.14
2072,7929,B,B,3B,2025-02-11,2025-07-02,2025-03-20,2025-05-26,X,,EUR,GBP,0.8276,49.15,40.68,2,81.36
2073,7928,A,A,ZZ,2025-09-02,2025-04-25,2025-08-10,2025-05-10,X,,USD,GBP,0.79289,397.0,314.78,5,1573.9
2074,7927,B,B,3B,2025-08-04,2025-04-28,2025-08-26,2025-01-27,X,,USD,GBP,0.79289,2415.0,1914.83,2,3829.66
2075,7926,A,A,ZZ,2025-07-04,2025-05-26,2025-04-25,2025-08-08,X,,USD,GBP,0.79289,132.0,104.66,2,209.32
2076,7925,B,B,ZZ,2025-08-31,2025-06-16,2025-08-30,2025-04-28,X,,EUR,GBP,0.8276,364.3,301.49,2,602.98
2077,7924,B,B,3B,2025-09-23,2025-08-20,2025-08-25,2025-01-21,X,,EUR,GBP,0.8276,27.66,22.89,4,91.56
2078,7923,B,B,3B,2025-09-23,2025-06-19,2025-05-27,2025-01-19,X,,INR,GBP,0.00933,33499.41,312.55,4,1250.2
2079,7922,B,B,3B,2025-03-03,2025-05-10,2025-05-21,2025-08-25,X,,DKK,GBP,0.11094,830.19,92.1,3,276.3
2080,7921,B,B,3B,2025-04-11,2025-01-08,2025-07-07,2025-06-22,X,,EUR,GBP,0.8276,253.5,209.8,5,1049.0
2081,7920,B,B,3B,2025-05-10,2025-07-16,2025-05-27,2025-06-21,X,,CZK,GBP,0.03295,4033.01,132.89,4,531.56
2082,7919,B,B,3B,2025-03-26,2025-05-29,2025-03-14,2025-07-26,X,,SEK,GBP,0.07201,384.59,27.69,2,55.38
2083,7918,A,A,ZZ,2025-06-02,2025-04-01,2025-08-18,2025-04-08,X,,USD,GBP,0.79289,140.0,111.0,3,333.0
2084,7917,B,B,3B,2025-05-09,2025-02-18,2025-05-11,2025-08-21,X,,CHF,GBP,0.88543,967.77,856.89,4,3427.56
2085,7916,B,B,3B,2025-03-29,2025-02-02,2025-06-03,2025-05-12,X,,EUR,GBP,0.8276,159.0,131.59,2,263.18
2086,7915,B,B,3B,2025-07-16,2025-04-01,2025-06-25,2025-02-19,X,,USD,GBP,0.79289,806.12,639.16,2,1278.32
2087,7914,B,B,3B,2025-09-24,2025-09-01,2025-06-15,2025-05-29,X,,CHF,GBP,0.88543,1622.61,1436.71,4,5746.84
2088,7913,B,B,3B,2025-06-10,2025-06-08,2025-03-16,2025-05-25,Y,USD,USD,GBP,0.79289,69.73,55.29,2,110.58
2089,7912,B,B,3B,2025-03-28,2025-03-18,2025-06-20,2025-06-17,X,,USD,GBP,0.79289,119.04,94.39,3,283.17
2090,7911,B,B,3B,2025-08-19,2025-07-13,2025-06-03,2025-05-15,X,,USD,GBP,0.79289,318.51,252.54,2,505.08
2091,7910,B,B,3B,2025-05-28,2025-04-03,2025-04-06,2025-09-19,X,,EUR,GBP,0.8276,70.61,58.44,2,116.88
2092,7909,B,B,3B,2025-05-01,2025-03-15,2025-09-21,2025-09-07,X,,USD,GBP,0.79289,96.05,76.16,2,152.32
2093,7908,B,B,3B,2025-01-26,2025-05-30,2025-03-08,2025-06-30,X,,USD,GBP,0.79289,1244.9,987.07,2,1974.14
2094,7907,B,B,3B,2025-02-21,2025-02-02,2025-03-16,2025-09-08,X,,USD,GBP,0.79289,254.36,201.68,2,403.36
2095,7906,B,B,3B,2025-01-22,2025-04-28,2025-03-09,2025-03-31,X,,USD,GBP,0.79289,22.5,17.84,4,71.36
2096,7905,B,B,3B,2025-01-10,2025-05-14,2025-07-14,2025-02-24,X,,EUR,GBP,0.8276,847.0,700.98,2,1401.96
2097,7904,B,B,3B,2025-01-11,2025-09-02,2025-08-02,2025-04-25,X,,USD,GBP,0.79289,1386.41,1099.27,2,2198.54
2098,7903,B,B,3B,2025-06-20,2025-06-25,2025-02-21,2025-01-01,X,,USD,GBP,0.79289,119.6,94.83,2,189.66
2099,7902,B,B,3B,2025-08-26,2025-01-11,2025-05-26,2025-08-15,X,,USD,GBP,0.79289,1234.68,978.97,2,1957.94
2100,7901,B,B,3B,2025-05-09,2025-03-03,2025-05-24,2025-06-21,X,,SAR,GBP,0.21144,43726.35,9245.5,3,27736.5
2101,7900,B,B,3B,2025-06-18,2025-07-18,2025-09-19,2025-06-06,X,,CHF,GBP,0.88543,256.98,227.54,4,910.16
2102,7899,I,I,ZZ,2025-07-07,2025-02-25,2025-01-27,2025-08-17,X,,GBP,EUR,1.20833,410.7,496.26,3,1488.78
2103,7898,B,B,3B,2025-05-07,2025-08-22,2025-05-30,2025-07-22,X,,USD,GBP,0.79289,947.04,750.9,2,1501.8
2104,7897,B,B,3B,2025-09-03,2025-04-18,2025-01-30,2025-01-06,X,,EUR,GBP,0.8276,88.68,73.39,2,146.78
2105,7896,B,B,3B,2025-04-17,2025-07-18,2025-01-22,2025-09-15,Y,USD,USD,GBP,0.79289,27.0,21.41,2,42.82
2106,7895,B,B,3B,2025-04-09,2025-02-10,2025-01-01,2025-01-30,X,,USD,GBP,0.79289,94.47,74.9,2,149.8
2107,7894,B,B,3B,2025-09-22,2025-05-28,2025-02-17,2025-06-26,X,,SAR,GBP,0.21144,2171.97,459.24,5,2296.2
2108,7893,B,B,3B,2025-05-28,2025-05-14,2025-03-20,2025-05-24,X,,USD,GBP,0.79289,1631.41,1293.53,3,3880.59
2109,7892,B,B,3B,2025-06-17,2025-02-10,2025-01-31,2025-04-20,X,,EUR,GBP,0.8276,315.37,261.0,2,522.0
2110,7891,B,B,3B,2025-04-28,2025-05-24,2025-01-27,2025-01-19,X,,USD,GBP,0.79289,486.2,385.5,3,1156.5
2111,7890,B,B,3B,2025-06-14,2025-07-06,2025-03-19,2025-01-21,X,,USD,GBP,0.79289,242.2,192.04,2,384.08
2112,7889,B,B,3B,2025-02-17,2025-01-18,2025-04-18,2025-01-07,X,,EUR,GBP,0.8276,117.0,96.83,4,387.32
2113,7888,B,B,3B,2025-08-25,2025-01-23,2025-04-02,2025-03-22,X,,EUR,GBP,0.8276,97.0,80.28,2,160.56
2114,7887,B,B,3B,2025-02-19,2025-02-09,2025-03-21,2025-01-29,X,,AED,GBP,0.21584,1520.0,328.08,2,656.16
2115,7886,B,B,3B,2025-08-23,2025-08-16,2025-01-15,2025-09-07,X,,CAD,GBP,0.55222,1136.5,627.6,2,1255.2
2116,7885,B,B,3B,2025-05-26,2025-01-17,2025-08-07,2025-09-24,X,,EUR,GBP,0.8276,37.1,30.7,2,61.4
2117,7884,B,B,3B,2025-03-21,2025-07-29,2025-08-20,2025-07-21,X,,ZAR,GBP,0.04344,95378.52,4143.24,2,8286.48
2118,7883,B,B,3B,2025-03-27,2025-09-10,2025-03-01,2025-02-24,X,,EUR,GBP,0.8276,22.5,18.62,2,37.24
2119,7882,A,A,SQ,2025-05-31,2025-04-20,2025-01-18,2025-09-19,X,,USD,GBP,0.79289,199.0,157.79,5,788.95
2120,7881,B,B,3B,2025-06-17,2025-08-29,2025-05-31,2025-04-21,X,,EUR,GBP,0.8276,354.01,292.98,2,585.96
2121,7880,B,B,GK,2025-06-20,2025-08-18,2025-01-01,2025-07-17,X,,EUR,GBP,0.8276,426.19,352.71,4,1410.84
2122,7879,B,B,3B,2025-09-08,2025-01-24,2025-03-06,2025-07-15,X,,EUR,GBP,0.8276,11.94,9.88,4,39.52
2123,7878,B,B,3B,2025-09-22,2025-02-05,2025-03-11,2025-08-08,X,,USD,GBP,0.79289,43.33,34.36,2,68.72
2124,7877,B,B,3B,2025-05-06,2025-08-09,2025-06-23,2025-02-22,X,,EUR,GBP,0.8276,166.0,137.38,2,274.76
2125,7876,B,B,3B,2025-05-28,2025-02-07,2025-04-13,2025-09-21,X,,EUR,GBP,0.8276,263.47,218.05,2,436.1
2126,7875,A,A,3B,2025-09-23,2025-06-09,2025-02-14,2025-08-05,X,,USD,GBP,0.79289,450.0,356.8,2,713.6
2127,7874,B,B,3B,2025-01-16,2025-04-18,2025-03-16,2025-06-02,Y,USD,USD,GBP,0.79289,141.0,111.8,3,335.4
2128,7873,A,A,ZZ,2025-06-26,2025-06-26,2025-06-30,2025-03-16,X,,USD,GBP,0.79289,556.0,440.85,3,1322.55
2129,7872,B,B,3B,2025-09-12,2025-06-18,2025-07-18,2025-04-12,X,,USD,GBP,0.79289,209.91,166.44,2,332.88
2130,7871,B,B,3B,2025-07-15,2025-04-15,2025-07-19,2025-02-27,Y,USD,USD,GBP,0.79289,64.54,51.17,2,102.34
2131,7870,B,B,3B,2025-09-09,2025-07-10,2025-07-20,2025-01-27,Y,USD,USD,GBP,0.79289,70.0,55.5,2,111.0
2132,7869,B,B,3B,2025-05-26,2025-02-13,2025-05-13,2025-07-29,X,,EUR,GBP,0.8276,525.68,435.05,5,2175.25
2133,7868,B,B,3B,2025-09-09,2025-07-20,2025-02-25,2025-01-25,X,,USD,GBP,0.79289,235.5,186.73,3,560.19
2134,7867,B,B,3B,2025-02-02,2025-06-18,2025-05-01,2025-08-30,X,,EUR,GBP,0.8276,1059.25,876.64,2,1753.28
2135,7866,B,B,3B,2025-09-07,2025-07-27,2025-03-15,2025-02-02,X,,EUR,GBP,0.8276,101.13,83.7,2,167.4
2136,7865,B,B,GK,2025-01-11,2025-06-26,2025-04-16,2025-08-18,X,,EUR,GBP,0.8276,34.8,28.8,2,57.6
2137,7864,A,A,ZZ,2025-02-28,2025-04-14,2025-07-04,2025-02-07,X,,USD,GBP,0.79289,283.0,224.39,5,1121.95
2138,7863,B,B,3B,2025-09-14,2025-06-07,2025-05-23,2025-04-06,Y,USD,USD,GBP,0.79289,147.0,116.55,2,233.1
2139,7862,B,B,3B,2025-01-17,2025-05-18,2025-03-24,2025-05-09,Y,EUR,EUR,GBP,0.8276,22.0,18.21,2,36.42
2140,7861,B,B,3B,2025-07-08,2025-01-10,2025-06-07,2025-06-09,X,,USD,GBP,0.79289,188.0,149.06,2,298.12
2141,7860,B,B,3B,2025-07-06,2025-05-12,2025-05-27,2025-04-12,X,,PLN,GBP,0.19407,220.48,42.79,2,85.58
2142,7859,B,B,3B,2025-02-10,2025-03-23,2025-03-27,2025-01-23,X,,INR,GBP,0.00933,65165.05,607.99,5,3039.95
2143,7858,B,B,3B,2025-09-21,2025-04-21,2025-01-26,2025-07-01,X,,INR,GBP,0.00933,75226.67,701.86,2,1403.72
2144,7857,B,B,3B,2025-06-10,2025-04-22,2025-06-30,2025-04-10,X,,USD,GBP,0.79289,557.72,442.21,2,884.42
2145,7856,B,B,3B,2025-09-17,2025-05-15,2025-02-15,2025-03-22,X,,USD,GBP,0.79289,336.23,266.59,2,533.18
2146,7855,A,A,ZZ,2025-05-06,2025-09-25,2025-06-19,2025-04-17,X,,USD,GBP,0.79289,242.0,191.88,4,767.52
2147,7854,A,A,ZZ,2025-02-08,2025-06-24,2025-03-03,2025-02-16,X,,USD,GBP,0.79289,1050.0,832.53,5,4162.65
2148,7853,I,I,4M,2025-05-29,2025-08-04,2025-02-24,2025-03-03,X,,GBP,EUR,1.20833,247.0,298.46,1,298.46
2149,7852,B,B,3B,2025-08-31,2025-02-28,2025-09-22,2025-09-08,X,,EUR,GBP,0.8276,101.83,84.27,3,252.81
