Currency from,Currency to,Conversion unit,Rate,Effective date  
[AOA] AOA,[EUR] EUR,1,0.00102,01/02/2025
[ANG] ANG,[GBP] GBP,1,0.44266,01/02/2025
[ANG] ANG,[USD] USD,1,0.55866,01/02/2025
[ANG] ANG,[EUR] EUR,1,0.53425,01/02/2025
[AMD] AMD,[GBP] GBP,1,0.00201,01/02/2025
[AMD] AMD,[USD] USD,1,0.00253,01/02/2025
[AMD] AMD,[EUR] EUR,1,0.00242,01/02/2025
[AED] AED,[GBP] GBP,1,0.21571,01/02/2025
[AED] AED,[USD] USD,1,0.27223,01/02/2025
[AED] AED,[EUR] EUR,1,0.26034,01/02/2025
[USD] USD,[GBP] GBP,1,0.79237,01/02/2025
[USD] USD,[EUR] EUR,1,0.95631,01/02/2025
[GBP] GBP,[USD] USD,1,1.26205,01/02/2025
[GBP] GBP,[EUR] EUR,1,1.2069,01/02/2025
[EUR] EUR,[GBP] GBP,1,0.84477,01/01/2025
[EUR] EUR,[USD] USD,1,1.03668,01/01/2025
[ZMW] ZMW,[GBP] GBP,1,0.02923,01/01/2025
[ZMW] ZMW,[USD] USD,1,0.03587,01/01/2025
[ZMW] ZMW,[EUR] EUR,1,0.0346,01/01/2025
[ZAR] ZAR,[GBP] GBP,1,0.04378,01/01/2025
[ZAR] ZAR,[USD] USD,1,0.05373,01/01/2025
[ZAR] ZAR,[EUR] EUR,1,0.05183,01/01/2025
[XPF] XPF,[GBP] GBP,1,0.00708,01/01/2025
[XPF] XPF,[USD] USD,1,0.00869,01/01/2025
[XPF] XPF,[EUR] EUR,1,0.00838,01/01/2025
[XOF] XOF,[GBP] GBP,1,0.00129,01/01/2025
[XOF] XOF,[USD] USD,1,0.00158,01/01/2025
[XOF] XOF,[EUR] EUR,1,0.00152,01/01/2025
[XCD] XCD,[GBP] GBP,1,0.3018,01/01/2025
[XCD] XCD,[USD] USD,1,0.37037,01/01/2025
[XCD] XCD,[EUR] EUR,1,0.35726,01/01/2025
[XAF] XAF,[GBP] GBP,1,0.00129,01/01/2025
[XAF] XAF,[USD] USD,1,0.00158,01/01/2025
[XAF] XAF,[EUR] EUR,1,0.00152,01/01/2025
[VUV] VUV,[GBP] GBP,1,0.00664,01/01/2025
[VUV] VUV,[USD] USD,1,0.00814,01/01/2025
[VUV] VUV,[EUR] EUR,1,0.00785,01/01/2025
[VND] VND,[GBP] GBP,1,0.00003,01/01/2025
[VND] VND,[USD] USD,1,0.00004,01/01/2025
[VND] VND,[EUR] EUR,1,0.00004,01/01/2025
[USD] USD,[GBP] GBP,1,0.81486,01/01/2025
[USD] USD,[EUR] EUR,1,0.9646,01/01/2025
[UAH] UAH,[GBP] GBP,1,0.01936,01/01/2025
[UAH] UAH,[USD] USD,1,0.02376,01/01/2025
[UAH] UAH,[EUR] EUR,1,0.02292,01/01/2025
[TWD] TWD,[GBP] GBP,1,0.02486,01/01/2025
[TWD] TWD,[USD] USD,1,0.03051,01/01/2025
[TWD] TWD,[EUR] EUR,1,0.02943,01/01/2025
[TTD] TTD,[GBP] GBP,1,0.12037,01/01/2025
[TTD] TTD,[USD] USD,1,0.14771,01/01/2025
[TTD] TTD,[EUR] EUR,1,0.14249,01/01/2025
[TRY] TRY,[GBP] GBP,1,0.02289,01/01/2025
[TRY] TRY,[USD] USD,1,0.02809,01/01/2025
[TRY] TRY,[EUR] EUR,1,0.0271,01/01/2025
[TOP] TOP,[GBP] GBP,1,0.32763,01/01/2025
[TOP] TOP,[USD] USD,1,0.40207,01/01/2025
[TOP] TOP,[EUR] EUR,1,0.38784,01/01/2025
[TND] TND,[GBP] GBP,1,0.25344,01/01/2025
[TND] TND,[USD] USD,1,0.31102,01/01/2025
[TND] TND,[EUR] EUR,1,0.30001,01/01/2025
[THB] THB,[GBP] GBP,1,0.02352,01/01/2025
[THB] THB,[USD] USD,1,0.02887,01/01/2025
[THB] THB,[EUR] EUR,1,0.02784,01/01/2025
[SZL] SZL,[GBP] GBP,1,0.04378,01/01/2025
[SZL] SZL,[USD] USD,1,0.05373,01/01/2025
[SZL] SZL,[EUR] EUR,1,0.05183,01/01/2025
[SGD] SGD,[GBP] GBP,1,0.5993,01/01/2025
[SGD] SGD,[USD] USD,1,0.73545,01/01/2025
[SGD] SGD,[EUR] EUR,1,0.70943,01/01/2025
[SEK] SEK,[GBP] GBP,1,0.07359,01/01/2025
[SEK] SEK,[USD] USD,1,0.09031,01/01/2025
[SEK] SEK,[EUR] EUR,1,0.08711,01/01/2025
[SDG] SDG,[GBP] GBP,1,0.0014,01/01/2025
[SDG] SDG,[USD] USD,1,0.00172,01/01/2025
[SDG] SDG,[EUR] EUR,1,0.00166,01/01/2025
[SCR] SCR,[GBP] GBP,1,0.05294,01/01/2025
[SCR] SCR,[USD] USD,1,0.06497,01/01/2025
[SCR] SCR,[EUR] EUR,1,0.06267,01/01/2025
[SAR] SAR,[GBP] GBP,1,0.2173,01/01/2025
[SAR] SAR,[USD] USD,1,0.26667,01/01/2025
[SAR] SAR,[EUR] EUR,1,0.25723,01/01/2025
[RWF] RWF,[GBP] GBP,1,0.00058,01/01/2025
[RWF] RWF,[USD] USD,1,0.00071,01/01/2025
[RWF] RWF,[EUR] EUR,1,0.00068,01/01/2025
[RUB] RUB,[GBP] GBP,1,0.00811,01/01/2025
[RUB] RUB,[USD] USD,1,0.00995,01/01/2025
[RUB] RUB,[EUR] EUR,1,0.0096,01/01/2025
[RSD] RSD,[GBP] GBP,1,0.0072,01/01/2025
[RSD] RSD,[USD] USD,1,0.00883,01/01/2025
[RSD] RSD,[EUR] EUR,1,0.00852,01/01/2025
[RON] RON,[GBP] GBP,1,0.16961,01/01/2025
[RON] RON,[USD] USD,1,0.20814,01/01/2025
[RON] RON,[EUR] EUR,1,0.20078,01/01/2025
[QAR] QAR,[GBP] GBP,1,0.22386,01/01/2025
[QAR] QAR,[USD] USD,1,0.27473,01/01/2025
[QAR] QAR,[EUR] EUR,1,0.265,01/01/2025
[PYG] PYG,[GBP] GBP,1,0.0001,01/01/2025
[PYG] PYG,[USD] USD,1,0.00013,01/01/2025
[PYG] PYG,[EUR] EUR,1,0.00012,01/01/2025
[PLN] PLN,[GBP] GBP,1,0.19894,01/01/2025
[PLN] PLN,[USD] USD,1,0.24413,01/01/2025
[PLN] PLN,[EUR] EUR,1,0.2355,01/01/2025
[PKR] PKR,[GBP] GBP,1,0.00292,01/01/2025
[PKR] PKR,[USD] USD,1,0.00358,01/01/2025
[PKR] PKR,[EUR] EUR,1,0.00345,01/01/2025
[PHP] PHP,[GBP] GBP,1,0.01391,01/01/2025
[PHP] PHP,[USD] USD,1,0.01707,01/01/2025
[PHP] PHP,[EUR] EUR,1,0.01647,01/01/2025
[PGK] PGK,[GBP] GBP,1,0.19668,01/01/2025
[PGK] PGK,[USD] USD,1,0.24136,01/01/2025
[PGK] PGK,[EUR] EUR,1,0.23282,01/01/2025
[OMR] OMR,[GBP] GBP,1,2.11932,01/01/2025
[OMR] OMR,[USD] USD,1,2.60078,01/01/2025
[OMR] OMR,[EUR] EUR,1,2.50872,01/01/2025
[NZD] NZD,[GBP] GBP,1,0.45942,01/01/2025
[NZD] NZD,[USD] USD,1,0.56379,01/01/2025
[NZD] NZD,[EUR] EUR,1,0.54384,01/01/2025
[NPR] NPR,[GBP] GBP,1,0.00589,01/01/2025
[NPR] NPR,[USD] USD,1,0.00723,01/01/2025
[NPR] NPR,[EUR] EUR,1,0.00697,01/01/2025
[NOK] NOK,[GBP] GBP,1,0.07179,01/01/2025
[NOK] NOK,[USD] USD,1,0.0881,01/01/2025
[NOK] NOK,[EUR] EUR,1,0.08498,01/01/2025
[NGN] NGN,[GBP] GBP,1,0.00052,01/01/2025
[NGN] NGN,[USD] USD,1,0.00064,01/01/2025
[NGN] NGN,[EUR] EUR,1,0.00062,01/01/2025
[NAD] NAD,[GBP] GBP,1,0.04378,01/01/2025
[NAD] NAD,[USD] USD,1,0.05373,01/01/2025
[NAD] NAD,[EUR] EUR,1,0.05183,01/01/2025
[MZN] MZN,[GBP] GBP,1,0.01263,01/01/2025
[MZN] MZN,[USD] USD,1,0.0155,01/01/2025
[MZN] MZN,[EUR] EUR,1,0.01495,01/01/2025
[MYR] MYR,[GBP] GBP,1,0.18204,01/01/2025
[MYR] MYR,[USD] USD,1,0.2234,01/01/2025
[MYR] MYR,[EUR] EUR,1,0.21549,01/01/2025
[MXN] MXN,[GBP] GBP,1,0.03962,01/01/2025
[MXN] MXN,[USD] USD,1,0.04862,01/01/2025
[MXN] MXN,[EUR] EUR,1,0.0469,01/01/2025
[MWK] MWK,[GBP] GBP,1,0.00047,01/01/2025
[MWK] MWK,[USD] USD,1,0.00057,01/01/2025
[MWK] MWK,[EUR] EUR,1,0.00055,01/01/2025
[MUR] MUR,[GBP] GBP,1,0.01709,01/01/2025
[MUR] MUR,[USD] USD,1,0.02097,01/01/2025
[MUR] MUR,[EUR] EUR,1,0.02023,01/01/2025
[MRU] MRU,[GBP] GBP,1,0.02051,01/01/2025
[MRU] MRU,[USD] USD,1,0.02517,01/01/2025
[MRU] MRU,[EUR] EUR,1,0.02428,01/01/2025
[MNT] MNT,[GBP] GBP,1,0.00024,01/01/2025
[MNT] MNT,[USD] USD,1,0.00029,01/01/2025
[MNT] MNT,[EUR] EUR,1,0.00028,01/01/2025
[MKD] MKD,[GBP] GBP,1,0.01372,01/01/2025
[MKD] MKD,[USD] USD,1,0.01684,01/01/2025
[MKD] MKD,[EUR] EUR,1,0.01625,01/01/2025
[MGA] MGA,[GBP] GBP,1,0.00017,01/01/2025
[MGA] MGA,[USD] USD,1,0.00021,01/01/2025
[MGA] MGA,[EUR] EUR,1,0.0002,01/01/2025
[MAD] MAD,[GBP] GBP,1,0.08001,01/01/2025
[MAD] MAD,[USD] USD,1,0.09818,01/01/2025
[MAD] MAD,[EUR] EUR,1,0.09471,01/01/2025
[LKR] LKR,[GBP] GBP,1,0.0027,01/01/2025
[LKR] LKR,[USD] USD,1,0.00332,01/01/2025
[LKR] LKR,[EUR] EUR,1,0.0032,01/01/2025
[KZT] KZT,[GBP] GBP,1,0.00155,01/01/2025
[KZT] KZT,[USD] USD,1,0.0019,01/01/2025
[KZT] KZT,[EUR] EUR,1,0.00183,01/01/2025
[KWD] KWD,[GBP] GBP,1,2.6363,01/01/2025
[KWD] KWD,[USD] USD,1,3.2352,01/01/2025
[KWD] KWD,[EUR] EUR,1,3.12071,01/01/2025
[KRW] KRW,[GBP] GBP,1,0.00056,01/01/2025
[KRW] KRW,[USD] USD,1,0.00069,01/01/2025
[KRW] KRW,[EUR] EUR,1,0.00067,01/01/2025
[KES] KES,[GBP] GBP,1,0.00625,01/01/2025
[KES] KES,[USD] USD,1,0.00767,01/01/2025
[KES] KES,[EUR] EUR,1,0.0074,01/01/2025
[JPY] JPY,[GBP] GBP,1,0.00522,01/01/2025
[JPY] JPY,[USD] USD,1,0.00641,01/01/2025
[JPY] JPY,[EUR] EUR,1,0.00618,01/01/2025
[JOD] JOD,[GBP] GBP,1,1.14932,01/01/2025
[JOD] JOD,[USD] USD,1,1.41044,01/01/2025
[JOD] JOD,[EUR] EUR,1,1.36051,01/01/2025
[JMD] JMD,[GBP] GBP,1,0.00518,01/01/2025
[JMD] JMD,[USD] USD,1,0.00635,01/01/2025
[JMD] JMD,[EUR] EUR,1,0.00613,01/01/2025
[ISK] ISK,[GBP] GBP,1,0.00578,01/01/2025
[ISK] ISK,[USD] USD,1,0.00709,01/01/2025
[ISK] ISK,[EUR] EUR,1,0.00684,01/01/2025
[IRR] IRR,[GBP] GBP,1,0,01/01/2025
[IRR] IRR,[USD] USD,1,0,01/01/2025
[IRR] IRR,[EUR] EUR,1,0,01/01/2025
[INR] INR,[GBP] GBP,1,0.00942,01/01/2025
[INR] INR,[USD] USD,1,0.01156,01/01/2025
[INR] INR,[EUR] EUR,1,0.01115,01/01/2025
[ILS] ILS,[GBP] GBP,1,0.22809,01/01/2025
[ILS] ILS,[USD] USD,1,0.27991,01/01/2025
[ILS] ILS,[EUR] EUR,1,0.27001,01/01/2025
[IDR] IDR,[GBP] GBP,1,0.00005,01/01/2025
[IDR] IDR,[USD] USD,1,0.00006,01/01/2025
[IDR] IDR,[EUR] EUR,1,0.00006,01/01/2025
[HUF] HUF,[GBP] GBP,1,0.00205,01/01/2025
[HUF] HUF,[USD] USD,1,0.00252,01/01/2025
[HUF] HUF,[EUR] EUR,1,0.00243,01/01/2025
[HTG] HTG,[GBP] GBP,1,0.0062,01/01/2025
[HTG] HTG,[USD] USD,1,0.0076,01/01/2025
[HTG] HTG,[EUR] EUR,1,0.00733,01/01/2025
[HRK] HRK,[GBP] GBP,1,0.11212,01/01/2025
[HRK] HRK,[USD] USD,1,0.13759,01/01/2025
[HRK] HRK,[EUR] EUR,1,0.13272,01/01/2025
[HNL] HNL,[GBP] GBP,1,0.03199,01/01/2025
[HNL] HNL,[USD] USD,1,0.03926,01/01/2025
[HNL] HNL,[EUR] EUR,1,0.03787,01/01/2025
[HKD] HKD,[GBP] GBP,1,0.10465,01/01/2025
[HKD] HKD,[USD] USD,1,0.12843,01/01/2025
[HKD] HKD,[EUR] EUR,1,0.12388,01/01/2025
[GYD] GYD,[GBP] GBP,1,0.00387,01/01/2025
[GYD] GYD,[USD] USD,1,0.00475,01/01/2025
[GYD] GYD,[EUR] EUR,1,0.00458,01/01/2025
[GTQ] GTQ,[GBP] GBP,1,0.10557,01/01/2025
[GTQ] GTQ,[USD] USD,1,0.12956,01/01/2025
[GTQ] GTQ,[EUR] EUR,1,0.12497,01/01/2025
[GIP] GIP,[GBP] GBP,1,1,01/01/2025
[GIP] GIP,[USD] USD,1,1.22717,01/01/2025
[GIP] GIP,[EUR] EUR,1,1.18377,01/01/2025
[GHS] GHS,[GBP] GBP,1,0.05406,01/01/2025
[GHS] GHS,[USD] USD,1,0.06635,01/01/2025
[GHS] GHS,[EUR] EUR,1,0.064,01/01/2025
[GEL] GEL,[GBP] GBP,1,0.28059,01/01/2025
[GEL] GEL,[USD] USD,1,0.34435,01/01/2025
[GEL] GEL,[EUR] EUR,1,0.33216,01/01/2025
[FJD] FJD,[GBP] GBP,1,0.34922,01/01/2025
[FJD] FJD,[USD] USD,1,0.42856,01/01/2025
[FJD] FJD,[EUR] EUR,1,0.4134,01/01/2025
[EUR] EUR,[GBP] GBP,1,0.84477,01/01/2025
[EUR] EUR,[USD] USD,1,1.03668,01/01/2025
[ETB] ETB,[GBP] GBP,1,0.00644,01/01/2025
[ETB] ETB,[USD] USD,1,0.00791,01/01/2025
[ETB] ETB,[EUR] EUR,1,0.00763,01/01/2025
[EGP] EGP,[GBP] GBP,1,0.01618,01/01/2025
[EGP] EGP,[USD] USD,1,0.01986,01/01/2025
[EGP] EGP,[EUR] EUR,1,0.01915,01/01/2025
[DZD] DZD,[GBP] GBP,1,0.00599,01/01/2025
[DZD] DZD,[USD] USD,1,0.00735,01/01/2025
[DZD] DZD,[EUR] EUR,1,0.00709,01/01/2025
[DOP] DOP,[GBP] GBP,1,0.01324,01/01/2025
[DOP] DOP,[USD] USD,1,0.01624,01/01/2025
[DOP] DOP,[EUR] EUR,1,0.01567,01/01/2025
[DKK] DKK,[GBP] GBP,1,0.11322,01/01/2025
[DKK] DKK,[USD] USD,1,0.13894,01/01/2025
[DKK] DKK,[EUR] EUR,1,0.13402,01/01/2025
[DJF] DJF,[GBP] GBP,1,0.00459,01/01/2025
[DJF] DJF,[USD] USD,1,0.00563,01/01/2025
[DJF] DJF,[EUR] EUR,1,0.00543,01/01/2025
[CZK] CZK,[GBP] GBP,1,0.03353,01/01/2025
[CZK] CZK,[USD] USD,1,0.04115,01/01/2025
[CZK] CZK,[EUR] EUR,1,0.03969,01/01/2025
[CRC] CRC,[GBP] GBP,1,0.00161,01/01/2025
[CRC] CRC,[USD] USD,1,0.00197,01/01/2025
[CRC] CRC,[EUR] EUR,1,0.0019,01/01/2025
[COP] COP,[GBP] GBP,1,0.00019,01/01/2025
[COP] COP,[USD] USD,1,0.00023,01/01/2025
[COP] COP,[EUR] EUR,1,0.00022,01/01/2025
[CNY] CNY,[GBP] GBP,1,0.11129,01/01/2025
[CNY] CNY,[USD] USD,1,0.13657,01/01/2025
[CNY] CNY,[EUR] EUR,1,0.13174,01/01/2025
[CLP] CLP,[GBP] GBP,1,0.00081,01/01/2025
[CLP] CLP,[USD] USD,1,0.001,01/01/2025
[CLP] CLP,[EUR] EUR,1,0.00096,01/01/2025
[CHF] CHF,[GBP] GBP,1,0.8959,01/01/2025
[CHF] CHF,[USD] USD,1,1.09943,01/01/2025
[CHF] CHF,[EUR] EUR,1,1.06052,01/01/2025
[CAD] CAD,[GBP] GBP,1,0.56577,01/01/2025
[CAD] CAD,[USD] USD,1,0.69431,01/01/2025
[CAD] CAD,[EUR] EUR,1,0.66974,01/01/2025
[BZD] BZD,[GBP] GBP,1,0.40743,01/01/2025
[BZD] BZD,[USD] USD,1,0.5,01/01/2025
[BZD] BZD,[EUR] EUR,1,0.4823,01/01/2025
[BWP] BWP,[GBP] GBP,1,0.05772,01/01/2025
[BWP] BWP,[USD] USD,1,0.07083,01/01/2025
[BWP] BWP,[EUR] EUR,1,0.06833,01/01/2025
[BSD] BSD,[GBP] GBP,1,0.81486,01/01/2025
[BSD] BSD,[USD] USD,1,1,01/01/2025
[BSD] BSD,[EUR] EUR,1,0.9646,01/01/2025
[BRL] BRL,[GBP] GBP,1,0.13553,01/01/2025
[BRL] BRL,[USD] USD,1,0.16632,01/01/2025
[BRL] BRL,[EUR] EUR,1,0.16044,01/01/2025
[BND] BND,[GBP] GBP,1,0.5993,01/01/2025
[BND] BND,[USD] USD,1,0.73545,01/01/2025
[BND] BND,[EUR] EUR,1,0.70943,01/01/2025
[BMD] BMD,[GBP] GBP,1,0.81486,01/01/2025
[BMD] BMD,[USD] USD,1,1,01/01/2025
[BMD] BMD,[EUR] EUR,1,0.9646,01/01/2025
[BIF] BIF,[GBP] GBP,1,0.00028,01/01/2025
[BIF] BIF,[USD] USD,1,0.00034,01/01/2025
[BIF] BIF,[EUR] EUR,1,0.00033,01/01/2025
[BHD] BHD,[GBP] GBP,1,2.16661,01/01/2025
[BHD] BHD,[USD] USD,1,2.65887,01/01/2025
[BHD] BHD,[EUR] EUR,1,2.56476,01/01/2025
[BGN] BGN,[GBP] GBP,1,0.43192,01/01/2025
[BGN] BGN,[USD] USD,1,0.53005,01/01/2025
[BGN] BGN,[EUR] EUR,1,0.51129,01/01/2025
[BDT] BDT,[GBP] GBP,1,0.00679,01/01/2025
[BDT] BDT,[USD] USD,1,0.00833,01/01/2025
[BDT] BDT,[EUR] EUR,1,0.00804,01/01/2025
[BBD] BBD,[GBP] GBP,1,0.40743,01/01/2025
[BBD] BBD,[USD] USD,1,0.5,01/01/2025
[BBD] BBD,[EUR] EUR,1,0.4823,01/01/2025
[BAM] BAM,[GBP] GBP,1,0.43192,01/01/2025
[BAM] BAM,[USD] USD,1,0.53005,01/01/2025
[BAM] BAM,[EUR] EUR,1,0.51129,01/01/2025
[AZN] AZN,[GBP] GBP,1,0.47933,01/01/2025
[AZN] AZN,[USD] USD,1,0.58824,01/01/2025
[AZN] AZN,[EUR] EUR,1,0.56741,01/01/2025
[AWG] AWG,[GBP] GBP,1,0.4527,01/01/2025
[AWG] AWG,[USD] USD,1,0.55556,01/01/2025
[AWG] AWG,[EUR] EUR,1,0.53589,01/01/2025
[AUD] AUD,[GBP] GBP,1,0.50877,01/01/2025
[AUD] AUD,[USD] USD,1,0.62436,01/01/2025
[AUD] AUD,[EUR] EUR,1,0.60226,01/01/2025
[ARS] ARS,[GBP] GBP,1,0.00076,01/01/2025
[ARS] ARS,[USD] USD,1,0.00094,01/01/2025
[ARS] ARS,[EUR] EUR,1,0.0009,01/01/2025
[AOA] AOA,[GBP] GBP,1,0.00086,01/01/2025
[AOA] AOA,[USD] USD,1,0.00106,01/01/2025
[AOA] AOA,[EUR] EUR,1,0.00102,01/01/2025
[ANG] ANG,[GBP] GBP,1,0.45523,01/01/2025
[ANG] ANG,[USD] USD,1,0.55866,01/01/2025
[ANG] ANG,[EUR] EUR,1,0.53888,01/01/2025
[AMD] AMD,[GBP] GBP,1,0.00204,01/01/2025
[AMD] AMD,[USD] USD,1,0.00251,01/01/2025
[AMD] AMD,[EUR] EUR,1,0.00242,01/01/2025
[AED] AED,[GBP] GBP,1,0.22182,01/01/2025
[AED] AED,[USD] USD,1,0.27222,01/01/2025
[AED] AED,[EUR] EUR,1,0.26259,01/01/2025
[USD] USD,[GBP] GBP,1,0.81486,01/01/2025
[USD] USD,[EUR] EUR,1,0.9646,01/01/2025
[GBP] GBP,[USD] USD,1,1.22717,01/01/2025
[GBP] GBP,[EUR] EUR,1,1.18377,01/01/2025
